subplotmaincode,Species,comment,pinpoint,number_of_obs,Year,Site_Treatment,Replicate,Subplot,Subplot2
L_08_TP_B00 LL,Poa alpina,,7,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Poa alpina,,11,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Poa alpina,,21,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,4,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,9,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,8,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,7,2,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,24,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,22,2,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,10,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Scorzoneroides pyrenaica var. helvetica,,6,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,6,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,7,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,2,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,16,2,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,17,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,18,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,19,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,22,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,24,2,2017,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,23,1,2017,L_TP,8,B,LL
L_08_TP_B00 LL,aaa +++ En attente de détermination,graminee sp,22,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,aaa +++ En attente de détermination,hierasium sp,5,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,aaa +++ En attente de détermination,festuca alpina,18,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,23,5,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,25,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,15,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,16,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,17,6,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,18,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,24,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,2,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,3,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,4,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,6,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,8,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,10,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,13,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,11,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,19,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,20,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,14,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,7,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,17,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,18,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,19,6,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,20,5,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,22,5,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,23,8,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,24,4,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,25,4,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Helictochloa versicolor,,16,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Helictochloa versicolor,,20,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Helictochloa versicolor,,23,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Helictochloa versicolor,,12,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,3,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,21,15,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,17,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,18,7,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,19,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,7,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,1,7,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,16,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,12,5,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,6,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,11,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,2,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,19,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,25,5,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,16,3,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,15,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago maritima subsp. serpentina,,14,4,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,24,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,22,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,20,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,19,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,25,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla crantzii,,16,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Scorzoneroides pyrenaica var. helvetica,,24,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,12,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,4,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,7,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,8,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,14,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,16,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,17,2,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,18,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,19,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Viola calcarata,,16,1,2018,L_TP,8,B,LL
L_08_TP_B00 LL,Alopecurus aequalis,,20,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,22,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,24,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,19,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,20,9,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,6,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,11,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,12,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,15,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,16,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,17,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,25,5,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Avenella flexuosa,,18,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,1,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,18,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,10,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,14,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,15,5,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,2,9,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,3,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,6,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,20,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,24,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Carex sempervirens subsp. sempervirens,,19,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,17,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,7,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,4,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,1,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Festuca nigrescens,,19,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Gentiana acaulis,,7,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,12,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,23,8,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,21,7,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,16,4,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,14,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,1,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,3,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,5,7,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,6,7,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,7,4,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,8,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Nardus stricta,,13,6,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago alpina,,11,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago alpina,,16,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago alpina,,25,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago alpina,,7,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Plantago alpina,,8,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,2,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,22,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,24,2,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Potentilla aurea,,21,3,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,13,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,18,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,1,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Trifolium alpinum,,6,1,2021,L_TP,8,B,LL
L_08_TP_B00 LL,Viola calcarata,,22,2,2021,L_TP,8,B,LL
L_08_TP_B00 LR,Alopecurus gerardi,,23,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,22,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,2,2,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,3,2,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,16,3,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,17,3,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,22,2,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,8,5,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,7,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,21,3,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,13,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Gentiana acaulis,,21,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Leontodon hispidus,,6,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago maritima subsp. serpentina,,21,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago maritima subsp. serpentina,,12,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago maritima subsp. serpentina,,23,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Poa alpina,,17,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Poa alpina,,16,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Poa alpina,,2,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Poa alpina,,3,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,16,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,2,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,3,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,8,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,2,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,Trifolium alpinum,23,2,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,16,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,18,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,6,1,2017,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,card acaul,10,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,card acaul,5,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,card acaul,4,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,card acaul,15,5,2018,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,card acaul,14,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,card acaul,20,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,19,4,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,15,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,20,11,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,24,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,10,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,25,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,9,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,4,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,14,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Bistorta vivipara,,25,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Bistorta vivipara,,5,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,2,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,6,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,7,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,8,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,9,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,17,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,18,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,19,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,21,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,23,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,3,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,21,4,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,6,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,16,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,5,6,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,13,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,10,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,8,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,17,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,25,4,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,23,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,22,12,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Hypericum richeri subsp. richeri,,5,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Hypochaeris maculata,,5,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Hypochaeris maculata,,19,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Hypochaeris maculata,,20,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Hypochaeris maculata,,25,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Laserpitium latifolium,,5,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Lotus corniculatus,,4,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Meum athamanticum,,15,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Meum athamanticum,,10,4,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Meum athamanticum,,9,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Meum athamanticum,,14,3,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Meum athamanticum,,25,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Nardus stricta,,20,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,18,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,24,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,17,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,13,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,12,4,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,11,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,7,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Plantago alpina,,3,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,12,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,9,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,2,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,3,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,13,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,17,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,18,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,19,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla aurea,,8,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Potentilla grandiflora,,7,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Scorzoneroides pyrenaica var. helvetica,,25,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Scorzoneroides pyrenaica var. helvetica,,4,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Scorzoneroides pyrenaica var. helvetica,,18,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,11,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,16,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,2,4,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,18,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,22,2,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,23,5,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,7,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,Trifolium alpinum,,3,1,2018,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,Pilosella sp,25,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,Pilosella sp,13,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,aaa +++ En attente de détermination,Hypericum Maculata,9,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,13,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,14,5,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,19,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,20,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,24,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,25,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,5,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,4,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,3,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,8,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Agrostis capillaris,,2,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Arnica montana,,10,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Arnica montana,,5,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Arnica montana,,21,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Arnica montana,,23,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Avenella flexuosa,,14,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Bistorta vivipara,,9,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Bistorta vivipara,,24,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Bistorta vivipara,,5,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,6,3,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,1,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,2,5,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,7,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,23,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,8,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,11,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,3,4,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,16,6,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,17,6,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,21,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,22,7,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carex sempervirens subsp. sempervirens,,4,4,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,24,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,20,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,19,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,15,3,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,9,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,5,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Carlina acaulis subsp. caulescens,,4,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Centaurea uniflora,,20,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,16,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,25,4,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,21,2,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,20,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,18,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,17,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,14,3,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,13,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,12,1,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,8,4,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,7,3,2021,L_TP,8,B,LR
L_08_TP_B00 LR,Festuca nigrescens,,6,1,2021,L_TP,8,B,LR
